"","supercoach","match_round","season","player_team","player_name"
"1648",93,"5",2020,"Greater Western Sydney","Lachie Whitfield"
"1649",93,"5",2020,"Richmond","Dustin Martin"
"1650",93,"5",2020,"Adelaide","Rory Sloane"
"1651",93,"5",2020,"Western Bulldogs","Bailey Dale"
"1652",92,"5",2020,"Carlton","Liam Jones"
"1653",92,"5",2020,"Fremantle","Michael Walters"
"1654",91,"5",2020,"Greater Western Sydney","Shane Mumford"
"1655",91,"5",2020,"St Kilda","Jade Gresham"
"1656",91,"5",2020,"Western Bulldogs","Bailey Williams"
"1657",91,"5",2020,"Geelong","Luke Dahlhaus"
"1658",91,"5",2020,"Essendon","Andrew McGrath"
"1659",90,"5",2020,"Sydney","Ryan Clarke"
"1660",90,"5",2020,"Brisbane Lions","Thomas Berry"
"1661",90,"5",2020,"Collingwood","Jaidyn Stephenson"
"1662",90,"5",2020,"Western Bulldogs","Jack Macrae"
"1663",89,"5",2020,"Carlton","Sam Docherty"
"1664",89,"5",2020,"Essendon","Michael Hurley"
"1665",89,"5",2020,"St Kilda","Josh Battle"
"1666",89,"5",2020,"Geelong","Mark Blicavs"
"1667",89,"5",2020,"Richmond","Dion Prestia"
"1668",88,"5",2020,"Richmond","Bachar Houli"
"1669",86,"5",2020,"St Kilda","Max King"
"1670",86,"5",2020,"Richmond","Toby Nankervis"
"1671",86,"5",2020,"Greater Western Sydney","Jeremy Cameron"
"1672",85,"5",2020,"Sydney","Josh P. Kennedy"
"1673",85,"5",2020,"Collingwood","Jordan De Goey"
"1674",85,"5",2020,"Fremantle","Darcy Tucker"
"1675",84,"5",2020,"Collingwood","Scott Pendlebury"
"1676",84,"5",2020,"West Coast","Brendon Ah Chee"
"1677",84,"5",2020,"Port Adelaide","Brad Ebert"
"1678",83,"5",2020,"Carlton","Marc Pittonet"
"1679",83,"5",2020,"Adelaide","Tom Lynch"
"1680",83,"5",2020,"West Coast","Andrew Gaff"
"1681",83,"5",2020,"Gold Coast","Jarrod Witts"
"1682",83,"5",2020,"Brisbane Lions","Harris Andrews"
"1683",82,"5",2020,"Carlton","Kade Simpson"
"1684",82,"5",2020,"Melbourne","Bayley Fritsch"
"1685",82,"5",2020,"Geelong","Gryan Miers"
"1686",82,"5",2020,"Melbourne","Christian Salem"
"1687",82,"5",2020,"Brisbane Lions","Eric Hipwood"
"1688",82,"5",2020,"West Coast","Jeremy McGovern"
"1689",81,"5",2020,"Essendon","Will Snelling"
"1690",81,"5",2020,"Geelong","Esava Ratugolea"
"1691",81,"5",2020,"Gold Coast","Touk Miller"
"1692",81,"5",2020,"West Coast","Jake Waterman"
"1693",81,"5",2020,"Geelong","Gary Rohan"
"1694",81,"5",2020,"Sydney","James Rowbottom"
"1695",80,"5",2020,"St Kilda","Ben Long"
"1696",80,"5",2020,"Essendon","Adam Saad"
"1697",80,"5",2020,"North Melbourne","Jared Polec"
"1698",80,"5",2020,"North Melbourne","Josh Walker"
"1699",80,"5",2020,"North Melbourne","Jed Anderson"
"1700",79,"5",2020,"Sydney","Isaac Heeney"
"1701",79,"5",2020,"Gold Coast","Sam Day"
"1702",79,"5",2020,"Gold Coast","Ben Ainsworth"
"1703",79,"5",2020,"Western Bulldogs","Alex Keath"
"1704",79,"5",2020,"Sydney","George Hewett"
"1705",79,"5",2020,"Essendon","Jacob Townsend"
"1706",79,"5",2020,"Melbourne","Tom McDonald"
"1707",79,"5",2020,"Sydney","Tom Papley"
"1708",78,"5",2020,"North Melbourne","Shaun Atley"
"1709",78,"5",2020,"Essendon","Cale Hooker"
"1710",78,"5",2020,"West Coast","Tom Barrass"
"1711",78,"5",2020,"Carlton","Michael Gibbons"
"1712",78,"5",2020,"Melbourne","Aaron vandenBerg"
"1713",78,"5",2020,"Port Adelaide","Sam Powell-Pepper"
"1714",78,"5",2020,"Gold Coast","Brandon Ellis"
"1715",78,"5",2020,"Greater Western Sydney","Jackson Hately"
"1716",78,"5",2020,"North Melbourne","Jamie Macmillan"
"1717",77,"5",2020,"Richmond","Noah Balta"
"1718",77,"5",2020,"West Coast","Tim Kelly"
"1719",77,"5",2020,"Melbourne","Mitch Hannan"
"1720",77,"5",2020,"Port Adelaide","Robbie Gray"
"1721",77,"5",2020,"Western Bulldogs","Toby McLean"
"1722",77,"5",2020,"Brisbane Lions","Mitch Robinson"
"1723",77,"5",2020,"Hawthorn","James Worpel"
"1724",77,"5",2020,"Richmond","Shane Edwards"
"1725",76,"5",2020,"Hawthorn","Chad Wingard"
"1726",76,"5",2020,"North Melbourne","Luke McDonald"
"1727",76,"5",2020,"Melbourne","Angus Brayshaw"
"1728",76,"5",2020,"Richmond","Jake Aarts"
"1729",75,"5",2020,"West Coast","Liam Ryan"
"1730",75,"5",2020,"Port Adelaide","Tom Rockliff"
"1731",75,"5",2020,"Brisbane Lions","Zac Bailey"
"1732",75,"5",2020,"Richmond","Jayden Short"
"1733",74,"5",2020,"Fremantle","Sam Sturt"
"1734",74,"5",2020,"Greater Western Sydney","Daniel Lloyd"
"1735",74,"5",2020,"Sydney","Hayden McLean"
"1736",74,"5",2020,"Carlton","Ed Curnow"
"1737",74,"5",2020,"Gold Coast","Noah Anderson"
"1738",74,"5",2020,"Gold Coast","Ben King"
"1739",74,"5",2020,"Richmond","Trent Cotchin"
"1740",73,"5",2020,"Greater Western Sydney","Lachlan Keeffe"
"1741",73,"5",2020,"Geelong","Cameron Guthrie"
"1742",73,"5",2020,"Collingwood","Tom Phillips"
"1743",72,"5",2020,"Sydney","Nick Blakey"
"1744",72,"5",2020,"Collingwood","Chris Mayne"
"1745",72,"5",2020,"Richmond","Dylan Grimes"
"1746",72,"5",2020,"Essendon","Kyle Langford"
"1747",72,"5",2020,"Adelaide","Brodie Smith"
"1748",71,"5",2020,"North Melbourne","Ben Brown"
"1749",71,"5",2020,"Port Adelaide","Charlie Dixon"
"1750",71,"5",2020,"Greater Western Sydney","Tom Green"
"1751",71,"5",2020,"Richmond","Nathan Broad"
"1752",71,"5",2020,"Gold Coast","Jack Bowes"
"1753",71,"5",2020,"St Kilda","Jarryn Geary"
"1754",70,"5",2020,"Western Bulldogs","Josh Schache"
"1755",70,"5",2020,"Brisbane Lions","Grant Birchall"
"1756",70,"5",2020,"Greater Western Sydney","Aidan Corr"
"1757",70,"5",2020,"Essendon","Devon Smith"
"1758",70,"5",2020,"Gold Coast","Alex Sexton"
"1759",70,"5",2020,"St Kilda","Jonathon Marsh"
"1760",69,"5",2020,"Melbourne","Ed Langdon"
"1761",69,"5",2020,"Fremantle","Rory Lobb"
"1762",69,"5",2020,"Collingwood","Matthew Scharenberg"
"1763",69,"5",2020,"Geelong","Harry Taylor"
"1764",69,"5",2020,"Collingwood","Darcy Moore"
"1765",69,"5",2020,"Western Bulldogs","Tom Liberatore"
"1766",69,"5",2020,"Adelaide","Daniel Talia"
"1767",68,"5",2020,"Western Bulldogs","Zaine Cordy"
"1768",68,"5",2020,"Fremantle","Hayden Young"
"1769",68,"5",2020,"Collingwood","Jack Crisp"
"1770",68,"5",2020,"Gold Coast","Jack Lukosius"
"1771",68,"5",2020,"Fremantle","Brett Bewley"
"1772",68,"5",2020,"Fremantle","Sean Darcy"
"1773",68,"5",2020,"West Coast","Shannon Hurn"
"1774",67,"5",2020,"Port Adelaide","Ollie Wines"
"1775",67,"5",2020,"Port Adelaide","Karl Amon"
"1776",67,"5",2020,"Western Bulldogs","Lin Jong"
"1777",66,"5",2020,"West Coast","Liam Duggan"
"1778",66,"5",2020,"Gold Coast","Sam Collins"
"1779",65,"5",2020,"Richmond","Tom J. Lynch"
"1780",65,"5",2020,"Gold Coast","Charlie Ballard"
"1781",65,"5",2020,"Richmond","Mabior Chol"
"1782",65,"5",2020,"Collingwood","Will Hoskin-Elliott"
"1783",65,"5",2020,"Western Bulldogs","Mitch Wallis"
"1784",64,"5",2020,"North Melbourne","Kyron Hayden"
"1785",64,"5",2020,"Greater Western Sydney","Jacob Hopper"
"1786",64,"5",2020,"West Coast","Jack Redden"
"1787",64,"5",2020,"Greater Western Sydney","Matt de Boer"
"1788",64,"5",2020,"Fremantle","Lachie Schultz"
"1789",64,"5",2020,"Adelaide","Shane McAdam"
"1790",63,"5",2020,"Collingwood","Brody Mihocek"
"1791",63,"5",2020,"West Coast","Jamaine Jones"
"1792",63,"5",2020,"Collingwood","Jordan Roughead"
"1793",62,"5",2020,"Port Adelaide","Scott Lycett"
"1794",62,"5",2020,"Essendon","Darcy Parish"
"1795",62,"5",2020,"Hawthorn","Isaac Smith"
"1796",61,"5",2020,"Port Adelaide","Tom Jonas"
"1797",61,"5",2020,"Western Bulldogs","Rhylee West"
"1798",61,"5",2020,"Adelaide","Billy Frampton"
"1799",61,"5",2020,"Sydney","Jordan Dawson"
"1800",61,"5",2020,"St Kilda","Tim Membrey"
"1801",60,"5",2020,"Melbourne","Jack Viney"
"1802",59,"5",2020,"Carlton","David Cuningham"
"1803",59,"5",2020,"Richmond","Jack Riewoldt"
"1804",59,"5",2020,"Carlton","Sam Philp"
"1805",59,"5",2020,"Hawthorn","Jack Scrimshaw"
"1806",58,"5",2020,"Port Adelaide","Trent McKenzie"
"1807",58,"5",2020,"Carlton","Sam Walsh"
"1808",58,"5",2020,"Adelaide","Ben Crocker"
"1809",58,"5",2020,"Port Adelaide","Steven Motlop"
"1810",58,"5",2020,"Richmond","Liam Baker"
"1811",58,"5",2020,"Fremantle","Nathan Wilson"
"1812",57,"5",2020,"Carlton","Tom Williamson"
"1813",57,"5",2020,"Sydney","Will Hayward"
"1814",57,"5",2020,"Hawthorn","Blake Hardwick"
"1815",57,"5",2020,"Port Adelaide","Darcy Byrne-Jones"
"1816",56,"5",2020,"Adelaide","Jake Kelly"
"1817",56,"5",2020,"Richmond","Jason Castagna"
"1818",56,"5",2020,"Greater Western Sydney","Lachlan Ash"
"1819",55,"5",2020,"Western Bulldogs","Marcus Bontempelli"
"1820",55,"5",2020,"Richmond","Nick Vlastuin"
"1821",55,"5",2020,"Fremantle","Stephen Hill"
"1822",55,"5",2020,"Adelaide","Luke Brown"
"1823",55,"5",2020,"Adelaide","Ned McHenry"
"1824",55,"5",2020,"West Coast","Jackson Nelson"
"1825",55,"5",2020,"Collingwood","Jamie Elliott"
"1826",55,"5",2020,"St Kilda","Hunter Clark"
"1827",55,"5",2020,"St Kilda","Ben Paton"
"1828",54,"5",2020,"North Melbourne","Cameron Zurhaar"
"1829",54,"5",2020,"West Coast","Tom Cole"
"1830",54,"5",2020,"Hawthorn","Sam Frost"
"1831",54,"5",2020,"Hawthorn","Harry Jones"
"1832",54,"5",2020,"Hawthorn","Tom Scully"
"1833",53,"5",2020,"Hawthorn","James Frawley"
"1834",53,"5",2020,"Port Adelaide","Connor Rozee"
"1835",53,"5",2020,"Fremantle","Ethan Hughes"
"1836",53,"5",2020,"Hawthorn","Jonathon Ceglar"
"1837",53,"5",2020,"Fremantle","Caleb Serong"
"1838",53,"5",2020,"Melbourne","Adam Tomlinson"
"1839",53,"5",2020,"Essendon","Martin Gleeson"
"1840",53,"5",2020,"Fremantle","Taylin Duman"
"1841",52,"5",2020,"Hawthorn","Ricky Henderson"
"1842",52,"5",2020,"Fremantle","Reece Conca"
"1843",52,"5",2020,"Essendon","Jayden Laverde"
"1844",52,"5",2020,"Port Adelaide","Tom Clurey"
"1845",52,"5",2020,"Geelong","Jack Henry"
"1846",52,"5",2020,"Geelong","Quinton Narkle"
"1847",52,"5",2020,"Brisbane Lions","Darcy Gardiner"
"1848",52,"5",2020,"St Kilda","Jake Carlisle"
"1849",52,"5",2020,"Collingwood","Callum L. Brown"
"1850",51,"5",2020,"Collingwood","Rupert Wills"
"1851",51,"5",2020,"Carlton","Sam Petrevski-Seton"
"1852",51,"5",2020,"Sydney","Justin McInerney"
"1853",51,"5",2020,"Western Bulldogs","Ed Richards"
"1854",51,"5",2020,"Adelaide","Chayce Jones"
"1855",51,"5",2020,"Adelaide","Myles Poholke"
"1856",51,"5",2020,"Geelong","Mark O'Connor"
"1857",51,"5",2020,"Brisbane Lions","Stefan Martin"
"1858",50,"5",2020,"Port Adelaide","Hamish Hartlett"
"1859",50,"5",2020,"Hawthorn","Ben Stratton"
"1860",50,"5",2020,"Gold Coast","Darcy MacPherson"
"1861",50,"5",2020,"Carlton","Marc Murphy"
"1862",50,"5",2020,"North Melbourne","Jack Mahony"
"1863",50,"5",2020,"North Melbourne","Ben Cunnington"
"1864",50,"5",2020,"Adelaide","Will Hamill"
"1865",49,"5",2020,"Geelong","Gary Ablett"
"1866",49,"5",2020,"St Kilda","Dan Hannebery"
"1867",49,"5",2020,"St Kilda","Dougal Howard"
"1868",48,"5",2020,"Carlton","Eddie Betts"
"1869",48,"5",2020,"Richmond","Daniel Rioli"
"1870",48,"5",2020,"Sydney","Harry Cunningham"
"1871",48,"5",2020,"Melbourne","Joel Smith"
"1872",48,"5",2020,"Richmond","Kamdyn McIntosh"
"1873",46,"5",2020,"Carlton","Jacob Weitering"
"1874",46,"5",2020,"Carlton","Jack Newnes"
"1875",46,"5",2020,"Port Adelaide","Riley Bonner"
"1876",46,"5",2020,"Essendon","Orazio Fantasia"
"1877",46,"5",2020,"Port Adelaide","Kane Farrell"
"1878",46,"5",2020,"Melbourne","Trent Rivers"
"1879",45,"5",2020,"Melbourne","Jake Lever"
"1880",45,"5",2020,"Adelaide","Kyle Hartigan"
"1881",44,"5",2020,"Hawthorn","James Sicily"
"1882",44,"5",2020,"Sydney","Dane Rampe"
"1883",44,"5",2020,"Melbourne","Jay Lockhart"
"1884",43,"5",2020,"North Melbourne","Marley Williams"
"1885",43,"5",2020,"Hawthorn","Paul Puopolo"
"1886",43,"5",2020,"Essendon","Mason Redman"
"1887",43,"5",2020,"North Melbourne","Jasper Pittard"
"1888",42,"5",2020,"West Coast","Josh J. Kennedy"
"1889",42,"5",2020,"Geelong","Jake Kolodjashnij"
"1890",42,"5",2020,"Fremantle","Jesse Hogan"
"1891",42,"5",2020,"Adelaide","Lachlan Murphy"
"1892",42,"5",2020,"North Melbourne","Tristan Xerri"
"1893",41,"5",2020,"Fremantle","Matt Taberner"
"1894",41,"5",2020,"Collingwood","Travis Varcoe"
"1895",40,"5",2020,"Hawthorn","Liam Shiels"
"1896",40,"5",2020,"Adelaide","Taylor Walker"
"1897",40,"5",2020,"Geelong","Jed Bews"
"1898",39,"5",2020,"Essendon","Mitchell Hibberd"
"1899",39,"5",2020,"Carlton","Levi Casboult"
"1900",38,"5",2020,"St Kilda","Jack Lonie"
"1901",38,"5",2020,"Port Adelaide","Todd Marshall"
"1902",38,"5",2020,"Brisbane Lions","Brandon Starcevich"
"1903",38,"5",2020,"Sydney","Colin O'Riordan"
"1904",38,"5",2020,"St Kilda","Bradley Hill"
"1905",35,"5",2020,"North Melbourne","Shaun Higgins"
"1906",35,"5",2020,"Melbourne","Kysaiah Pickett"
"1907",33,"5",2020,"Carlton","Mitch McGovern"
"1908",33,"5",2020,"West Coast","Luke Shuey"
"1909",33,"5",2020,"Sydney","Sam Gray"
"1910",33,"5",2020,"Sydney","Ben Ronke"
"1911",30,"5",2020,"Port Adelaide","Justin Westhoff"
"1912",30,"5",2020,"Sydney","Lewis Melican"
"1913",29,"5",2020,"Collingwood","Tyler Brown"
"1914",29,"5",2020,"Hawthorn","Tim O'Brien"
"1915",28,"5",2020,"Gold Coast","Connor Budarick"
"1916",28,"5",2020,"Brisbane Lions","Callum Ah Chee"
"1917",28,"5",2020,"Gold Coast","Pearce Hanley"
"1918",28,"5",2020,"Greater Western Sydney","Brent Daniels"
"1919",27,"5",2020,"Hawthorn","Shaun Burgoyne"
"1920",26,"5",2020,"Brisbane Lions","Ryan Lester"
"1921",26,"5",2020,"Essendon","David Zaharakis"
"1922",25,"5",2020,"Sydney","Aliir Aliir"
"1923",25,"5",2020,"Carlton","Harry McKay"
"1924",24,"5",2020,"Melbourne","Jake Melksham"
"1925",22,"5",2020,"North Melbourne","Aaron Hall"
"1926",22,"5",2020,"Essendon","Shaun McKernan"
"1927",20,"5",2020,"Brisbane Lions","Cameron Ellis-Yolmen"
"1928",19,"5",2020,"Gold Coast","Wil Powell"
"1929",17,"5",2020,"Greater Western Sydney","Tommy Sheridan"
"1930",17,"5",2020,"Hawthorn","Mitchell Lewis"
"1931",16,"5",2020,"Collingwood","Mason Cox"
"1932",15,"5",2020,"Gold Coast","Jarrod Harbrow"
"1933",14,"5",2020,"Melbourne","Jayden Hunt"
"1934",10,"5",2020,"North Melbourne","Tarryn Thomas"
"1935",6,"5",2020,"Gold Coast","Matthew Rowell"
"1936",3,"5",2020,"Western Bulldogs","Bailey Smith"
"1937",173,"6",2020,"Sydney","Callum Mills"
"1938",153,"6",2020,"Melbourne","Max Gawn"
"1939",152,"6",2020,"Geelong","Sam Menegola"
"1940",146,"6",2020,"Geelong","Patrick Dangerfield"
"1941",143,"6",2020,"Geelong","Joel Selwood"
"1942",142,"6",2020,"Gold Coast","Touk Miller"
"1943",140,"6",2020,"West Coast","Tim Kelly"
"1944",138,"6",2020,"Western Bulldogs","Jack Macrae"
"1945",134,"6",2020,"Brisbane Lions","Lachie Neale"
"1946",132,"6",2020,"Hawthorn","James Sicily"
"1947",129,"6",2020,"North Melbourne","Todd Goldstein"
"1948",127,"6",2020,"North Melbourne","Jy Simpkin"
"1949",126,"6",2020,"Gold Coast","Hugh Greenwood"
"1950",126,"6",2020,"Essendon","David Zaharakis"
"1951",124,"6",2020,"Adelaide","Brodie Smith"
"1952",123,"6",2020,"Adelaide","Matt Crouch"
"1953",123,"6",2020,"Melbourne","Jack Viney"
"1954",122,"6",2020,"Collingwood","Adam Treloar"
"1955",122,"6",2020,"West Coast","Jeremy McGovern"
"1956",122,"6",2020,"Fremantle","Andrew Brayshaw"
"1957",122,"6",2020,"Hawthorn","Tom Mitchell"
"1958",121,"6",2020,"Richmond","Kamdyn McIntosh"
"1959",120,"6",2020,"Geelong","Tom Hawkins"
"1960",120,"6",2020,"Fremantle","Matt Taberner"
"1961",120,"6",2020,"Western Bulldogs","Tom Liberatore"
"1962",120,"6",2020,"Essendon","Andrew McGrath"
"1963",119,"6",2020,"Western Bulldogs","Bailey Smith"
"1964",119,"6",2020,"Greater Western Sydney","Jeremy Cameron"
"1965",119,"6",2020,"St Kilda","Callum Wilkie"
"1966",119,"6",2020,"Brisbane Lions","Dayne Zorko"
"1967",118,"6",2020,"Richmond","Jayden Short"
"1968",117,"6",2020,"Fremantle","Rory Lobb"
"1969",117,"6",2020,"Richmond","Ivan Soldo"
"1970",116,"6",2020,"Carlton","Jack Martin"
"1971",116,"6",2020,"Western Bulldogs","Marcus Bontempelli"
"1972",115,"6",2020,"Carlton","Ed Curnow"
"1973",114,"6",2020,"West Coast","Dom Sheed"
"1974",114,"6",2020,"Hawthorn","Isaac Smith"
"1975",113,"6",2020,"Greater Western Sydney","Nick Haynes"
"1976",113,"6",2020,"Richmond","Nathan Broad"
"1977",112,"6",2020,"Geelong","Sam Simpson"
"1978",112,"6",2020,"Port Adelaide","Kane Farrell"
"1979",112,"6",2020,"Essendon","Michael Hurley"
"1980",111,"6",2020,"Essendon","Jordan Ridley"
"1981",111,"6",2020,"Greater Western Sydney","Lachie Whitfield"
"1982",111,"6",2020,"Gold Coast","Izak Rankine"
"1983",110,"6",2020,"Hawthorn","Ben McEvoy"
"1984",110,"6",2020,"West Coast","Oscar Allen"
"1985",110,"6",2020,"Collingwood","Brody Mihocek"
"1986",109,"6",2020,"Geelong","Cameron Guthrie"
"1987",109,"6",2020,"West Coast","Jackson Nelson"
"1988",109,"6",2020,"Port Adelaide","Dan Houston"
"1989",109,"6",2020,"Richmond","Kane Lambert"
"1990",108,"6",2020,"Collingwood","Rupert Wills"
"1991",108,"6",2020,"Geelong","Mark Blicavs"
"1992",108,"6",2020,"Port Adelaide","Scott Lycett"
"1993",108,"6",2020,"Western Bulldogs","Lachie Hunter"
"1994",107,"6",2020,"Sydney","Robbie Fox"
"1995",107,"6",2020,"Port Adelaide","Sam Powell-Pepper"
"1996",107,"6",2020,"Fremantle","Michael Walters"
"1997",107,"6",2020,"Gold Coast","Sam Collins"
"1998",107,"6",2020,"West Coast","Jack Redden"
"1999",107,"6",2020,"Fremantle","Taylin Duman"
"2000",107,"6",2020,"Collingwood","Brodie Grundy"
"2001",106,"6",2020,"Gold Coast","Jack Lukosius"
"2002",106,"6",2020,"Melbourne","Clayton Oliver"
"2003",105,"6",2020,"West Coast","Elliot Yeo"
"2004",105,"6",2020,"Fremantle","Luke Ryan"
"2005",105,"6",2020,"Western Bulldogs","Tim English"
"2006",105,"6",2020,"Adelaide","Tom Doedee"
"2007",104,"6",2020,"Port Adelaide","Tom Jonas"
"2008",104,"6",2020,"Carlton","Michael Gibbons"
"2009",104,"6",2020,"Collingwood","Taylor Adams"
"2010",104,"6",2020,"Melbourne","Christian Petracca"
"2011",104,"6",2020,"St Kilda","Zak Jones"
"2012",103,"6",2020,"Adelaide","Reilly O'Brien"
"2013",103,"6",2020,"Greater Western Sydney","Jacob Hopper"
"2014",103,"6",2020,"Richmond","Nick Vlastuin"
"2015",102,"6",2020,"Geelong","Zach Tuohy"
"2016",102,"6",2020,"Essendon","Will Snelling"
"2017",102,"6",2020,"Sydney","Jake Lloyd"
"2018",102,"6",2020,"Carlton","Will Setterfield"
"2019",102,"6",2020,"Collingwood","Darcy Moore"
"2020",101,"6",2020,"St Kilda","Josh Battle"
"2021",101,"6",2020,"Melbourne","Christian Salem"
"2022",101,"6",2020,"Hawthorn","Harry Morrison"
"2023",99,"6",2020,"Carlton","Matthew Kennedy"
"2024",99,"6",2020,"North Melbourne","Jasper Pittard"
"2025",98,"6",2020,"North Melbourne","Trent Dumont"
"2026",97,"6",2020,"Carlton","Eddie Betts"
"2027",97,"6",2020,"Geelong","Gary Ablett"
"2028",97,"6",2020,"Adelaide","Tom Lynch"
"2029",97,"6",2020,"Greater Western Sydney","Stephen Coniglio"
"2030",97,"6",2020,"Essendon","Anthony McDonald-Tipungwuti"
"2031",96,"6",2020,"Port Adelaide","Hamish Hartlett"
"2032",95,"6",2020,"Richmond","Jack Graham"
"2033",95,"6",2020,"Fremantle","Travis Colyer"
"2034",95,"6",2020,"Brisbane Lions","Cam Rayner"
"2035",94,"6",2020,"Gold Coast","Charlie Ballard"
"2036",94,"6",2020,"Richmond","Jack Higgins"
"2037",94,"6",2020,"Sydney","Harry Cunningham"
"2038",94,"6",2020,"Carlton","Harry McKay"
"2039",93,"6",2020,"Carlton","Mitch McGovern"
"2040",93,"6",2020,"West Coast","Tom Barrass"
"2041",93,"6",2020,"Melbourne","Mitch Hannan"
"2042",92,"6",2020,"Gold Coast","David Swallow"
"2043",92,"6",2020,"Hawthorn","Will Day"
"2044",92,"6",2020,"West Coast","Jack Darling"
"2045",92,"6",2020,"St Kilda","Jade Gresham"
"2046",92,"6",2020,"Greater Western Sydney","Josh Kelly"
"2047",92,"6",2020,"North Melbourne","Aaron Hall"
"2048",92,"6",2020,"Essendon","Adam Saad"
"2049",92,"6",2020,"Carlton","Sam Walsh"
"2050",91,"6",2020,"Melbourne","Steven May"
"2051",91,"6",2020,"North Melbourne","Cameron Zurhaar"
"2052",91,"6",2020,"Collingwood","Jack Crisp"
"2053",91,"6",2020,"Greater Western Sydney","Lachlan Keeffe"
"2054",90,"6",2020,"Gold Coast","Jack Bowes"
"2055",90,"6",2020,"Sydney","Ryan Clarke"
"2056",90,"6",2020,"St Kilda","Jake Carlisle"
"2057",90,"6",2020,"Sydney","Dane Rampe"
"2058",90,"6",2020,"North Melbourne","Shaun Higgins"
"2059",90,"6",2020,"Collingwood","Scott Pendlebury"
"2060",89,"6",2020,"Fremantle","James Aish"
"2061",89,"6",2020,"Collingwood","Brayden Maynard"
"2062",89,"6",2020,"Sydney","Oliver Florent"
"2063",88,"6",2020,"Brisbane Lions","Jarryd Lyons"
"2064",88,"6",2020,"Brisbane Lions","Grant Birchall"
"2065",88,"6",2020,"Essendon","Darcy Parish"
"2066",88,"6",2020,"Essendon","Orazio Fantasia"
"2067",88,"6",2020,"Greater Western Sydney","Shane Mumford"
"2068",87,"6",2020,"Brisbane Lions","Jarrod Berry"
"2069",87,"6",2020,"Richmond","Liam Baker"
"2070",87,"6",2020,"St Kilda","Tim Membrey"
"2071",87,"6",2020,"Essendon","Conor McKenna"
"2072",87,"6",2020,"St Kilda","Jack Steele"
"2073",87,"6",2020,"Melbourne","Ed Langdon"
"2074",87,"6",2020,"Fremantle","Brett Bewley"
"2075",87,"6",2020,"Hawthorn","Liam Shiels"
"2076",87,"6",2020,"Carlton","Sam Petrevski-Seton"
"2077",87,"6",2020,"Essendon","Cale Hooker"
"2078",87,"6",2020,"Geelong","Jack Henry"
"2079",86,"6",2020,"Sydney","Isaac Heeney"
"2080",86,"6",2020,"Melbourne","Jake Lever"
"2081",85,"6",2020,"West Coast","Nic Naitanui"
"2082",85,"6",2020,"Fremantle","Lachie Schultz"
"2083",85,"6",2020,"Port Adelaide","Karl Amon"
"2084",85,"6",2020,"Port Adelaide","Ollie Wines"
"2085",84,"6",2020,"Geelong","Darcy Fort"
"2086",84,"6",2020,"Sydney","George Hewett"
"2087",84,"6",2020,"Port Adelaide","Darcy Byrne-Jones"
"2088",84,"6",2020,"Melbourne","Oscar McDonald"
"2089",84,"6",2020,"Fremantle","Nat Fyfe"
"2090",84,"6",2020,"Hawthorn","Blake Hardwick"
"2091",84,"6",2020,"Geelong","Esava Ratugolea"
"2092",83,"6",2020,"Port Adelaide","Charlie Dixon"
"2093",83,"6",2020,"Greater Western Sydney","Toby Greene"
"2094",83,"6",2020,"Brisbane Lions","Callum Ah Chee"
"2095",83,"6",2020,"Essendon","Jayden Laverde"
"2096",83,"6",2020,"St Kilda","Jack Billings"
"2097",83,"6",2020,"Hawthorn","James Worpel"
"2098",83,"6",2020,"Collingwood","Will Hoskin-Elliott"
"2099",83,"6",2020,"Gold Coast","Jarrod Witts"
"2100",83,"6",2020,"Western Bulldogs","Patrick Lipinski"
"2101",82,"6",2020,"Geelong","Gary Rohan"
"2102",82,"6",2020,"Fremantle","Nathan Wilson"
